branch	name	FractionOverlaps	event	final_name
JBLAB-4941	EIF2AK3	1.0	gain	EIF2AK3 +
JBLAB-4941	RPIA	1.0	gain	RPIA +
JBLAB-4941	TMEM131	1.0	gain	TMEM131 +
JBLAB-4941	INPP4A	1.0	gain	INPP4A +
JBLAB-4941	TSGA10	1.0	gain	TSGA10 +
JBLAB-4941	LONRF2	1.0	gain	LONRF2 +
JBLAB-4941	PIK3CB	1.0	gain	PIK3CB +
JBLAB-4941	RASA2	1.0	gain	RASA2 +
JBLAB-4941	TFDP2	1.0	gain	TFDP2 +
JBLAB-4941	ATR	1.0	gain	ATR +
JBLAB-4941	SLC9A9	1.0	gain	SLC9A9 +
JBLAB-4941	CPB1	1.0	gain	CPB1 +
JBLAB-4941	HPS3	1.0	gain	HPS3 +
JBLAB-4941	TSC22D2	1.0	gain	TSC22D2 +
JBLAB-4941	SIAH2	1.0	gain	SIAH2 +
JBLAB-4941	SUCNR1	1.0	gain	SUCNR1 +
JBLAB-4941	MBNL1	1.0	gain	MBNL1 +
JBLAB-4941	DHX36	1.0	gain	DHX36 +
JBLAB-4941	MME	1.0	gain	MME +
JBLAB-4941	RSRC1	1.0	gain	RSRC1 +
JBLAB-4941	MLF1	1.0	gain	MLF1 +
JBLAB-4941	SCHIP1	1.0	gain	SCHIP1 +
JBLAB-4941	SMC4	1.0	gain	SMC4 +
JBLAB-4941	TRIM59	1.0	gain	TRIM59 +
JBLAB-4941	KPNA4	1.0	gain	KPNA4 +
JBLAB-4941	B3GALNT1	1.0	gain	B3GALNT1 +
JBLAB-4941	NMD3	1.0	gain	NMD3 +
JBLAB-4941	GOLIM4	1.0	gain	GOLIM4 +
JBLAB-4941	MECOM	1.0	gain	MECOM +
JBLAB-4941	PHC3	1.0	gain	PHC3 +
JBLAB-4941	PRKCI	1.0	gain	PRKCI +
JBLAB-4941	EIF5A2	1.0	gain	EIF5A2 +
JBLAB-4941	TNIK	1.0	gain	TNIK +
JBLAB-4941	NAALADL2	1.0	gain	NAALADL2 +
JBLAB-4941	TBL1XR1	1.0	gain	TBL1XR1 +
JBLAB-4941	KCNMB2	1.0	gain	KCNMB2 +
JBLAB-4941	PIK3CA	1.0	gain	PIK3CA +
JBLAB-4941	GNB4	1.0	gain	GNB4 +
JBLAB-4941	CCDC39	1.0	gain	CCDC39 +
JBLAB-4941	FXR1	1.0	gain	FXR1 +
JBLAB-4941	B3GNT5	1.0	gain	B3GNT5 +
JBLAB-4941	CHRD	1.0	gain	CHRD +
JBLAB-4941	MAP3K13	1.0	gain	MAP3K13 +
JBLAB-4941	TRA2B	1.0	gain	TRA2B +
JBLAB-4941	RTP1	1.0	gain	RTP1 +
JBLAB-4941	OSTN	1.0	gain	OSTN +
JBLAB-4941	MB21D2	1.0	gain	MB21D2 +
JBLAB-4941	HRASLS	1.0	gain	HRASLS +
JBLAB-4941	MUC20	1.0	gain	MUC20 +
JBLAB-4941	SRP72	1.0	gain	SRP72 +
JBLAB-4941	POLR2B	1.0	gain	POLR2B +
JBLAB-4941	EPHA5	1.0	gain	EPHA5 +
JBLAB-4941	BMP5	1.0	gain	BMP5 +
JBLAB-4941	COL21A1	1.0	gain	COL21A1 +
JBLAB-4941	DST	1.0	gain	DST +
JBLAB-4941	ZNF451	1.0	gain	ZNF451 +
JBLAB-4941	COL9A1	1.0	gain	COL9A1 +
JBLAB-4941	FAM135A	1.0	gain	FAM135A +
JBLAB-4941	SMAP1	1.0	gain	SMAP1 +
JBLAB-4941	RIMS1	1.0	gain	RIMS1 +
JBLAB-4941	KCNQ5	1.0	gain	KCNQ5 +
JBLAB-4941	OOEP	1.0	gain	OOEP +
JBLAB-4941	MTO1	1.0	gain	MTO1 +
JBLAB-4941	EEF1A1	1.0	gain	EEF1A1 +
JBLAB-4941	COL12A1	1.0	gain	COL12A1 +
JBLAB-4941	TMEM30A	1.0	gain	TMEM30A +
JBLAB-4941	SENP6	1.0	gain	SENP6 +
JBLAB-4941	MYO6	1.0	gain	MYO6 +
JBLAB-4941	PHIP	1.0	gain	PHIP +
JBLAB-4941	SH3BGRL2	1.0	gain	SH3BGRL2 +
JBLAB-4941	TTK	1.0	gain	TTK +
JBLAB-4941	DOPEY1	1.0	gain	DOPEY1 +
JBLAB-4941	PRSS35	1.0	gain	PRSS35 +
JBLAB-4941	SNAP91	1.0	gain	SNAP91 +
JBLAB-4941	TBX18	1.0	gain	TBX18 +
JBLAB-4941	HTR1E	1.0	gain	HTR1E +
JBLAB-4941	ZNF292	1.0	gain	ZNF292 +
JBLAB-4941	GABRR2	1.0	gain	GABRR2 +
JBLAB-4941	EPHA7	1.0	gain	EPHA7 +
JBLAB-4941	MANEA	1.0	gain	MANEA +
JBLAB-4941	PNISR	1.0	gain	PNISR +
JBLAB-4941	ASCC3	1.0	gain	ASCC3 +
JBLAB-4941	LIN28B	1.0	gain	LIN28B +
JBLAB-4941	ATG5	1.0	gain	ATG5 +
JBLAB-4941	RTN4IP1	1.0	gain	RTN4IP1 +
JBLAB-4941	C6orf203	1.0	gain	C6orf203 +
JBLAB-4941	SEC63	1.0	gain	SEC63 +
JBLAB-4941	MICAL1	1.0	gain	MICAL1 +
JBLAB-4941	ZBTB24	1.0	gain	ZBTB24 +
JBLAB-4941	DDO	1.0	gain	DDO +
JBLAB-4941	GTF3C6	1.0	gain	GTF3C6 +
JBLAB-4941	SLC16A10	1.0	gain	SLC16A10 +
JBLAB-4941	HDAC2	1.0	gain	HDAC2 +
JBLAB-4941	HS3ST5	1.0	gain	HS3ST5 +
JBLAB-4941	SLC35F1	1.0	gain	SLC35F1 +
JBLAB-4941	PLN	1.0	gain	PLN +
JBLAB-4941	FAM184A	1.0	gain	FAM184A +
JBLAB-4941	GJA1	1.0	gain	GJA1 +
JBLAB-4941	TRDN	1.0	gain	TRDN +
JBLAB-4941	RNF217	1.0	gain	RNF217 +
JBLAB-4941	PTPRK	1.0	gain	PTPRK +
JBLAB-4941	LAMA2	1.0	gain	LAMA2 +
JBLAB-4941	MED23	1.0	gain	MED23 +
JBLAB-4941	STX7	1.0	gain	STX7 +
JBLAB-4941	EYA4	1.0	gain	EYA4 +
JBLAB-4941	ALDH8A1	1.0	gain	ALDH8A1 +
JBLAB-4941	HBS1L	1.0	gain	HBS1L +
JBLAB-4941	MYB	1.0	gain	MYB +
JBLAB-4941	PDE7B	1.0	gain	PDE7B +
JBLAB-4941	BCLAF1	1.0	gain	BCLAF1 +
JBLAB-4941	IFNGR1	1.0	gain	IFNGR1 +
JBLAB-4941	HECA	1.0	gain	HECA +
JBLAB-4941	SHPRH	1.0	gain	SHPRH +
JBLAB-4941	GRM1	1.0	gain	GRM1 +
JBLAB-4941	STXBP5	1.0	gain	STXBP5 +
JBLAB-4941	OPRM1	1.0	gain	OPRM1 +
JBLAB-4941	SCAF8	1.0	gain	SCAF8 +
JBLAB-4941	ARID1B	1.0	gain	ARID1B +
JBLAB-4941	LPA	1.0	gain	LPA +
JBLAB-4941	MAP3K4	1.0	gain	MAP3K4 +
JBLAB-4941	ABCB1	1.0	gain	ABCB1 +
JBLAB-4941	ANKIB1	1.0	gain	ANKIB1 +
JBLAB-4941	PEX1	1.0	gain	PEX1 +
JBLAB-4941	HEPACAM2	1.0	gain	HEPACAM2 +
JBLAB-4941	COL1A2	1.0	gain	COL1A2 +
JBLAB-4941	PPP1R9A	1.0	gain	PPP1R9A +
JBLAB-4941	DYNC1I1	1.0	gain	DYNC1I1 +
JBLAB-4941	SLC25A13	1.0	gain	SLC25A13 +
JBLAB-4941	GJC3	1.0	gain	GJC3 +
JBLAB-4941	MCM7	1.0	gain	MCM7 +
JBLAB-4941	AP4M1	1.0	gain	AP4M1 +
JBLAB-4941	LAMTOR4	1.0	gain	LAMTOR4 +
JBLAB-4941	CUX1	1.0	gain	CUX1 +
JBLAB-4941	RELN	1.0	gain	RELN +
JBLAB-4941	KMT2E	1.0	gain	KMT2E +
JBLAB-4941	PUS7	1.0	gain	PUS7 +
JBLAB-4941	NAMPT	1.0	gain	NAMPT +
JBLAB-4941	CBLL1	1.0	gain	CBLL1 +
JBLAB-4941	SLC26A3	1.0	gain	SLC26A3 +
JBLAB-4941	MDFIC	1.0	gain	MDFIC +
JBLAB-4941	TES	1.0	gain	TES +
JBLAB-4941	WNT16	1.0	gain	WNT16 +
JBLAB-4941	RNF148	1.0	gain	RNF148 +
JBLAB-4941	SMO	1.0	gain	SMO +
JBLAB-4941	AHCYL2	1.0	gain	AHCYL2 +
JBLAB-4941	STRIP2	1.0	gain	STRIP2 +
JBLAB-4941	NRF1	1.0	gain	NRF1 +
JBLAB-4941	COPG2	1.0	gain	COPG2 +
JBLAB-4941	PLXNA4	1.0	gain	PLXNA4 +
JBLAB-4941	NUP205	1.0	gain	NUP205 +
JBLAB-4941	FAM180A	1.0	gain	FAM180A +
JBLAB-4941	PTN	1.0	gain	PTN +
JBLAB-4941	DGKI	1.0	gain	DGKI +
JBLAB-4941	ATP6V0A4	1.0	gain	ATP6V0A4 +
JBLAB-4941	UBN2	1.0	gain	UBN2 +
JBLAB-4941	LUC7L2	1.0	gain	LUC7L2 +
JBLAB-4941	MKRN1	1.0	gain	MKRN1 +
JBLAB-4941	BRAF	1.0	gain	BRAF +
JBLAB-4941	TRPV5	1.0	gain	TRPV5 +
JBLAB-4941	OR9A2	1.0	gain	OR9A2 +
JBLAB-4941	CLCN1	1.0	gain	CLCN1 +
JBLAB-4941	TPK1	1.0	gain	TPK1 +
JBLAB-4941	CUL1	1.0	gain	CUL1 +
JBLAB-4941	EZH2	1.0	gain	EZH2 +
JBLAB-4941	CHPF2	1.0	gain	CHPF2 +
JBLAB-4941	KMT2C	1.0	gain	KMT2C +
JBLAB-4941	CNPY1	1.0	gain	CNPY1 +
JBLAB-4941	LETM2	1.0	gain	LETM2 +
JBLAB-4941	KAT6A	1.0	gain	KAT6A +
JBLAB-4941	HOOK3	1.0	gain	HOOK3 +
JBLAB-4941	SNTG1	1.0	gain	SNTG1 +
JBLAB-4941	PCMTD1	1.0	gain	PCMTD1 +
JBLAB-4941	SOX17	1.0	gain	SOX17 +
JBLAB-4941	UBXN2B	1.0	gain	UBXN2B +
JBLAB-4941	TOX	1.0	gain	TOX +
JBLAB-4941	MYBL1	1.0	gain	MYBL1 +
JBLAB-4941	CPA6	1.0	gain	CPA6 +
JBLAB-4941	PREX2	1.0	gain	PREX2 +
JBLAB-4941	C8orf34	1.0	gain	C8orf34 +
JBLAB-4941	NCOA2	1.0	gain	NCOA2 +
JBLAB-4941	STAU2	1.0	gain	STAU2 +
JBLAB-4941	TMEM70	1.0	gain	TMEM70 +
JBLAB-4941	LY96	1.0	gain	LY96 +
JBLAB-4941	CRISPLD1	1.0	gain	CRISPLD1 +
JBLAB-4941	ZFHX4	1.0	gain	ZFHX4 +
JBLAB-4941	PEX2	1.0	gain	PEX2 +
JBLAB-4941	RALYL	1.0	gain	RALYL +
JBLAB-4941	E2F5	1.0	gain	E2F5 +
JBLAB-4941	SLC7A13	1.0	gain	SLC7A13 +
JBLAB-4941	WWP1	1.0	gain	WWP1 +
JBLAB-4941	CNBD1	1.0	gain	CNBD1 +
JBLAB-4941	NECAB1	1.0	gain	NECAB1 +
JBLAB-4941	TMEM55A	1.0	gain	TMEM55A +
JBLAB-4941	SLC26A7	1.0	gain	SLC26A7 +
JBLAB-4941	RUNX1T1	1.0	gain	RUNX1T1 +
JBLAB-4941	ESRP1	1.0	gain	ESRP1 +
JBLAB-4941	DPY19L4	1.0	gain	DPY19L4 +
JBLAB-4941	INTS8	1.0	gain	INTS8 +
JBLAB-4941	C8orf37	1.0	gain	C8orf37 +
JBLAB-4941	KCNS2	1.0	gain	KCNS2 +
JBLAB-4941	RGS22	1.0	gain	RGS22 +
JBLAB-4941	ANKRD46	1.0	gain	ANKRD46 +
JBLAB-4941	UBR5	1.0	gain	UBR5 +
JBLAB-4941	ODF1	1.0	gain	ODF1 +
JBLAB-4941	FZD6	1.0	gain	FZD6 +
JBLAB-4941	RIMS2	1.0	gain	RIMS2 +
JBLAB-4941	DPYS	1.0	gain	DPYS +
JBLAB-4941	LRP12	1.0	gain	LRP12 +
JBLAB-4941	OXR1	1.0	gain	OXR1 +
JBLAB-4941	RSPO2	1.0	gain	RSPO2 +
JBLAB-4941	KCNV1	1.0	gain	KCNV1 +
JBLAB-4941	CSMD3	1.0	gain	CSMD3 +
JBLAB-4941	TRPS1	1.0	gain	TRPS1 +
JBLAB-4941	RAD21	1.0	gain	RAD21 +
JBLAB-4941	COL14A1	1.0	gain	COL14A1 +
JBLAB-4941	HAS2	1.0	gain	HAS2 +
JBLAB-4941	ATAD2	1.0	gain	ATAD2 +
JBLAB-4941	MYC	1.0	gain	MYC +
JBLAB-4941	ASAP1	1.0	gain	ASAP1 +
JBLAB-4941	PHF20L1	1.0	gain	PHF20L1 +
JBLAB-4941	COL22A1	1.0	gain	COL22A1 +
JBLAB-4941	DENND3	1.0	gain	DENND3 +
JBLAB-4941	PSCA	1.0	gain	PSCA +
JBLAB-4941	LY6D	1.0	gain	LY6D +
JBLAB-4941	HAUS6	1.0	gain	HAUS6 +
JBLAB-4941	DENND4C	1.0	gain	DENND4C +
JBLAB-4941	IFNA10	1.0	gain	IFNA10 +
JBLAB-4941	CDKN2A	1.0	gain	CDKN2A +
JBLAB-4941	TEK	1.0	gain	TEK +
JBLAB-4941	LINGO2	1.0	gain	LINGO2 +
JBLAB-4941	TAF1L	1.0	gain	TAF1L +
JBLAB-4941	DNAJB5	1.0	gain	DNAJB5 +
JBLAB-4941	STOML2	1.0	gain	STOML2 +
JBLAB-4941	RECK	1.0	gain	RECK +
JBLAB-4941	SLC25A51	1.0	gain	SLC25A51 +
JBLAB-4941	SHB	1.0	gain	SHB +
JBLAB-4941	ZNF658	1.0	gain	ZNF658 +
JBLAB-4941	PGM5	1.0	gain	PGM5 +
JBLAB-4941	TJP2	1.0	gain	TJP2 +
JBLAB-4941	VPS13A	1.0	gain	VPS13A +
JBLAB-4941	NTRK2	1.0	gain	NTRK2 +
JBLAB-4941	DIRAS2	1.0	gain	DIRAS2 +
JBLAB-4941	PTPDC1	1.0	gain	PTPDC1 +
JBLAB-4941	NUTM2F	1.0	gain	NUTM2F +
JBLAB-4941	PTCH1	1.0	gain	PTCH1 +
JBLAB-4941	ZNF367	1.0	gain	ZNF367 +
JBLAB-4941	ALDOB	1.0	gain	ALDOB +
JBLAB-4941	KLF4	1.0	gain	KLF4 +
JBLAB-4941	PTPN3	1.0	gain	PTPN3 +
JBLAB-4941	PALM2	1.0	gain	PALM2 +
JBLAB-4941	LPAR1	1.0	gain	LPAR1 +
JBLAB-4941	OR2K2	1.0	gain	OR2K2 +
JBLAB-4941	NDUFA8	1.0	gain	NDUFA8 +
JBLAB-4941	RC3H2	1.0	gain	RC3H2 +
JBLAB-4941	NR6A1	1.0	gain	NR6A1 +
JBLAB-4941	PPP6C	1.0	gain	PPP6C +
JBLAB-4941	GAPVD1	1.0	gain	GAPVD1 +
JBLAB-4941	STXBP1	1.0	gain	STXBP1 +
JBLAB-4941	LCN2	1.0	gain	LCN2 +
JBLAB-4941	CIZ1	1.0	gain	CIZ1 +
JBLAB-4941	SPTAN1	1.0	gain	SPTAN1 +
JBLAB-4941	SH3GLB2	1.0	gain	SH3GLB2 +
JBLAB-4941	TOR1A	1.0	gain	TOR1A +
JBLAB-4941	GPR107	1.0	gain	GPR107 +
JBLAB-4941	FUBP3	1.0	gain	FUBP3 +
JBLAB-4941	AK8	1.0	gain	AK8 +
JBLAB-4941	GFI1B	1.0	gain	GFI1B +
JBLAB-4941	CEL	1.0	gain	CEL +
JBLAB-4941	COL5A1	1.0	gain	COL5A1 +
JBLAB-4941	NOTCH1	1.0	gain	NOTCH1 +
JBLAB-4941	RABL6	1.0	gain	RABL6 +
JBLAB-4941	HEPACAM	1.0	gain	HEPACAM +
JBLAB-4941	CCDC15	1.0	gain	CCDC15 +
JBLAB-4941	ITPR2	1.0	gain	ITPR2 +
JBLAB-4941	CAPRIN2	1.0	gain	CAPRIN2 +
JBLAB-4941	ADAMTS20	1.0	gain	ADAMTS20 +
JBLAB-4941	TMEM117	1.0	gain	TMEM117 +
JBLAB-4941	NELL2	1.0	gain	NELL2 +
JBLAB-4941	ARID2	1.0	gain	ARID2 +
JBLAB-4941	SCAF11	1.0	gain	SCAF11 +
JBLAB-4941	WNT1	1.0	gain	WNT1 +
JBLAB-4941	KMT2D	1.0	gain	KMT2D +
JBLAB-4941	TUBA1B	1.0	gain	TUBA1B +
JBLAB-4941	SPATS2	1.0	gain	SPATS2 +
JBLAB-4941	MCRS1	1.0	gain	MCRS1 +
JBLAB-4941	FMNL3	1.0	gain	FMNL3 +
JBLAB-4941	AQP2	1.0	gain	AQP2 +
JBLAB-4941	BIN2	1.0	gain	BIN2 +
JBLAB-4941	ACVR1B	1.0	gain	ACVR1B +
JBLAB-4941	KRT84	1.0	gain	KRT84 +
JBLAB-4941	C12orf10	1.0	gain	C12orf10 +
JBLAB-4941	PCBP2	1.0	gain	PCBP2 +
JBLAB-4941	NFE2	1.0	gain	NFE2 +
JBLAB-4941	PDE1B	1.0	gain	PDE1B +
JBLAB-4941	GDF11	1.0	gain	GDF11 +
JBLAB-4941	ERBB3	1.0	gain	ERBB3 +
JBLAB-4941	ATP5B	1.0	gain	ATP5B +
JBLAB-4941	PRIM1	1.0	gain	PRIM1 +
JBLAB-4941	MBD6	1.0	gain	MBD6 +
JBLAB-4941	KIF5A	1.0	gain	KIF5A +
JBLAB-4941	ARHGEF25	1.0	gain	ARHGEF25 +
JBLAB-4941	METTL1	1.0	gain	METTL1 +
JBLAB-4941	LRIG3	1.0	gain	LRIG3 +
JBLAB-4941	USP15	1.0	gain	USP15 +
JBLAB-4941	XPOT	1.0	gain	XPOT +
JBLAB-4941	DYRK2	1.0	gain	DYRK2 +
JBLAB-4941	RAP1B	1.0	gain	RAP1B +
JBLAB-4941	CPSF6	1.0	gain	CPSF6 +
JBLAB-4941	YEATS4	1.0	gain	YEATS4 +
JBLAB-4941	CCT2	1.0	gain	CCT2 +
JBLAB-4941	RAB3IP	1.0	gain	RAB3IP +
JBLAB-4941	KCNMB4	1.0	gain	KCNMB4 +
JBLAB-4941	NAV3	1.0	gain	NAV3 +
JBLAB-4941	PAWR	1.0	gain	PAWR +
JBLAB-4941	MYF6	1.0	gain	MYF6 +
JBLAB-4941	MYF5	1.0	gain	MYF5 +
JBLAB-4941	ACSS3	1.0	gain	ACSS3 +
JBLAB-4941	PPFIA2	1.0	gain	PPFIA2 +
JBLAB-4941	TMTC2	1.0	gain	TMTC2 +
JBLAB-4941	MGAT4C	1.0	gain	MGAT4C +
JBLAB-4941	CEP290	1.0	gain	CEP290 +
JBLAB-4941	TMTC3	1.0	gain	TMTC3 +
JBLAB-4941	LUM	1.0	gain	LUM +
JBLAB-4941	DCN	1.0	gain	DCN +
JBLAB-4941	SOCS2	1.0	gain	SOCS2 +
JBLAB-4941	FGD6	1.0	gain	FGD6 +
JBLAB-4941	NTN4	1.0	gain	NTN4 +
JBLAB-4941	CCDC38	1.0	gain	CCDC38 +
JBLAB-4941	CDK17	1.0	gain	CDK17 +
JBLAB-4941	TMPO	1.0	gain	TMPO +
JBLAB-4941	UHRF1BP1L	1.0	gain	UHRF1BP1L +
JBLAB-4941	ACTR6	1.0	gain	ACTR6 +
JBLAB-4941	ANO4	1.0	gain	ANO4 +
JBLAB-4941	SLC5A8	1.0	gain	SLC5A8 +
JBLAB-4941	GNPTAB	1.0	gain	GNPTAB +
JBLAB-4941	TXNRD1	1.0	gain	TXNRD1 +
JBLAB-4941	EID3	1.0	gain	EID3 +
JBLAB-4941	CHST11	1.0	gain	CHST11 +
JBLAB-4941	ALDH1L2	1.0	gain	ALDH1L2 +
JBLAB-4941	APPL2	1.0	gain	APPL2 +
JBLAB-4941	RIC8B	1.0	gain	RIC8B +
JBLAB-4941	BTBD11	1.0	gain	BTBD11 +
JBLAB-4941	DAO	1.0	gain	DAO +
JBLAB-4941	TCHP	1.0	gain	TCHP +
JBLAB-4941	RAD9B	1.0	gain	RAD9B +
JBLAB-4941	ATXN2	1.0	gain	ATXN2 +
JBLAB-4941	NAA25	1.0	gain	NAA25 +
JBLAB-4941	PTPN11	1.0	gain	PTPN11 +
JBLAB-4941	DTX1	1.0	gain	DTX1 +
JBLAB-4941	TBX3	1.0	gain	TBX3 +
JBLAB-4941	CCDC60	1.0	gain	CCDC60 +
JBLAB-4941	FOXA1	1.0	gain	FOXA1 +
JBLAB-4941	FANCM	1.0	gain	FANCM +
JBLAB-4941	SRL	1.0	gain	SRL +
JBLAB-4941	CAMTA2	1.0	gain	CAMTA2 +
JBLAB-4941	USP6	1.0	gain	USP6 +
JBLAB-4941	ACADVL	1.0	gain	ACADVL +
JBLAB-4941	CTDNEP1	1.0	gain	CTDNEP1 +
JBLAB-4941	YBX2	1.0	gain	YBX2 +
JBLAB-4941	GPS2	1.0	gain	GPS2 +
JBLAB-4941	KCTD11	1.0	gain	KCTD11 +
JBLAB-4941	POLR2A	1.0	gain	POLR2A +
JBLAB-4941	TNFSF12	1.0	gain	TNFSF12 +
JBLAB-4941	SENP3	1.0	gain	SENP3 +
JBLAB-4941	TP53	1.0	gain	TP53 +
JBLAB-4941	CHD3	1.0	gain	CHD3 +
JBLAB-4941	PER1	1.0	gain	PER1 +
JBLAB-4941	ODF4	1.0	gain	ODF4 +
JBLAB-4941	MYH10	1.0	gain	MYH10 +
JBLAB-4941	PIK3R5	1.0	gain	PIK3R5 +
JBLAB-4941	MYH2	1.0	gain	MYH2 +
JBLAB-4941	MAP2K4	1.0	gain	MAP2K4 +
JBLAB-4941	CCDC144NL	1.0	gain	CCDC144NL +
JBLAB-4941	TMEM11	1.0	gain	TMEM11 +
JBLAB-4941	SUPT6H	1.0	gain	SUPT6H +
JBLAB-4941	TAOK1	1.0	gain	TAOK1 +
JBLAB-4941	BLMH	1.0	gain	BLMH +
JBLAB-4941	NF1	1.0	gain	NF1 +
JBLAB-4941	SUZ12	1.0	gain	SUZ12 +
JBLAB-4941	RHBDL3	1.0	gain	RHBDL3 +
JBLAB-4941	MYO1D	1.0	gain	MYO1D +
JBLAB-4941	SPACA3	1.0	gain	SPACA3 +
JBLAB-4941	CCL8	1.0	gain	CCL8 +
JBLAB-4941	SLC35G3	1.0	gain	SLC35G3 +
JBLAB-4941	TAF15	1.0	gain	TAF15 +
JBLAB-4941	GGNBP2	1.0	gain	GGNBP2 +
JBLAB-4941	DUSP14	1.0	gain	DUSP14 +
JBLAB-4941	TBC1D3	1.0	gain	TBC1D3 +
JBLAB-4941	MED1	1.0	gain	MED1 +
JBLAB-4941	CDK12	1.0	gain	CDK12 +
JBLAB-4941	NEUROD2	1.0	gain	NEUROD2 +
JBLAB-4941	PPP1R1B	1.0	gain	PPP1R1B +
JBLAB-4941	ERBB2	1.0	gain	ERBB2 +
JBLAB-4941	THRA	1.0	gain	THRA +
JBLAB-4941	CASC3	1.0	gain	CASC3 +
JBLAB-4941	KRT222	1.0	gain	KRT222 +
JBLAB-4941	KRTAP1-3	1.0	gain	KRTAP1-3 +
JBLAB-4941	KRTAP4-7	1.0	gain	KRTAP4-7 +
JBLAB-4941	KRTAP4-11	1.0	gain	KRTAP4-11 +
JBLAB-4941	KRTAP4-6	1.0	gain	KRTAP4-6 +
JBLAB-4941	KRTAP4-5	1.0	gain	KRTAP4-5 +
JBLAB-4941	KRTAP9-8	1.0	gain	KRTAP9-8 +
JBLAB-4941	KRT13	1.0	gain	KRT13 +
JBLAB-4941	KRT15	1.0	gain	KRT15 +
JBLAB-4941	STAT3	1.0	gain	STAT3 +
JBLAB-4941	PSMC3IP	1.0	gain	PSMC3IP +
JBLAB-4941	RUNDC1	1.0	gain	RUNDC1 +
JBLAB-4941	BRCA1	1.0	gain	BRCA1 +
JBLAB-4941	TMEM106A	1.0	gain	TMEM106A +
JBLAB-4941	GPATCH8	1.0	gain	GPATCH8 +
JBLAB-4941	ACBD4	1.0	gain	ACBD4 +
JBLAB-4941	ARHGAP27	1.0	gain	ARHGAP27 +
JBLAB-4941	KANSL1	1.0	gain	KANSL1 +
JBLAB-4941	CDC27	1.0	gain	CDC27 +
JBLAB-4941	TBKBP1	1.0	gain	TBKBP1 +
JBLAB-4941	IGF2BP1	1.0	gain	IGF2BP1 +
JBLAB-4941	SPOP	1.0	gain	SPOP +
JBLAB-4941	SAMD14	1.0	gain	SAMD14 +
JBLAB-4941	EME1	1.0	gain	EME1 +
JBLAB-4941	LUC7L3	1.0	gain	LUC7L3 +
JBLAB-4941	TOB1	1.0	gain	TOB1 +
JBLAB-4941	HLF	1.0	gain	HLF +
JBLAB-4941	SRSF1	1.0	gain	SRSF1 +
JBLAB-4941	EPX	1.0	gain	EPX +
JBLAB-4941	RNF43	1.0	gain	RNF43 +
JBLAB-4941	PPM1E	1.0	gain	PPM1E +
JBLAB-4941	SMG8	1.0	gain	SMG8 +
JBLAB-4941	YPEL2	1.0	gain	YPEL2 +
JBLAB-4941	RPS6KB1	1.0	gain	RPS6KB1 +
JBLAB-4941	USP32	1.0	gain	USP32 +
JBLAB-4941	APPBP2	1.0	gain	APPBP2 +
JBLAB-4941	PPM1D	1.0	gain	PPM1D +
JBLAB-4941	PSMC5	1.0	gain	PSMC5 +
JBLAB-4941	SMARCD2	1.0	gain	SMARCD2 +
JBLAB-4941	GH2	1.0	gain	GH2 +
JBLAB-4941	DDX5	1.0	gain	DDX5 +
JBLAB-4941	SMURF2	1.0	gain	SMURF2 +
JBLAB-4941	GNA13	1.0	gain	GNA13 +
JBLAB-4941	MIB1	1.0	gain	MIB1 +
JBLAB-4941	CABYR	1.0	gain	CABYR +
JBLAB-4941	ZNF521	1.0	gain	ZNF521 +
JBLAB-4941	CDH2	1.0	gain	CDH2 +
JBLAB-4941	TRAPPC8	1.0	gain	TRAPPC8 +
JBLAB-4941	KLHL14	1.0	gain	KLHL14 +
JBLAB-4941	NOL4	1.0	gain	NOL4 +
JBLAB-4941	EPG5	1.0	gain	EPG5 +
JBLAB-4941	SMAD2	1.0	gain	SMAD2 +
JBLAB-4941	ZBTB7C	1.0	gain	ZBTB7C +
JBLAB-4941	SMAD7	1.0	gain	SMAD7 +
JBLAB-4941	MBD1	1.0	gain	MBD1 +
JBLAB-4941	SMAD4	1.0	gain	SMAD4 +
JBLAB-4941	DCC	1.0	gain	DCC +
JBLAB-4941	TCF4	1.0	gain	TCF4 +
JBLAB-4941	TXNL1	1.0	gain	TXNL1 +
JBLAB-4941	WDR7	1.0	gain	WDR7 +
JBLAB-4941	MALT1	1.0	gain	MALT1 +
JBLAB-4941	CPLX4	1.0	gain	CPLX4 +
JBLAB-4941	CCBE1	1.0	gain	CCBE1 +
JBLAB-4941	STK11	1.0	gain	STK11 +
JBLAB-4941	ZNF333	1.0	gain	ZNF333 +
JBLAB-4941	OR7C1	1.0	gain	OR7C1 +
JBLAB-4941	CCDC105	1.0	gain	CCDC105 +
JBLAB-4941	NOTCH3	1.0	gain	NOTCH3 +
JBLAB-4941	CHERP	1.0	gain	CHERP +
JBLAB-4941	TMEM38A	1.0	gain	TMEM38A +
JBLAB-4941	HAUS8	1.0	gain	HAUS8 +
JBLAB-4941	PDE4C	1.0	gain	PDE4C +
JBLAB-4941	MEF2B	1.0	gain	MEF2B +
JBLAB-4941	chr5p	0.9612704713114754	loss	5p -
JBLAB-4941	chr10	0.9791475653394877	loss	10 -
JBLAB-4941	YIPF4	1.0	loss	YIPF4 -
JBLAB-4941	BIRC6	1.0	loss	BIRC6 -
JBLAB-4941	SGMS2	1.0	loss	SGMS2 -
JBLAB-4941	CFI	1.0	loss	CFI -
JBLAB-4941	LARP7	1.0	loss	LARP7 -
